app_name,start_time,end_time,timedelta,productive
Cursor,2023-02-18 23:59:53,2023-02-19 02:44:08,0 days 02:44:15,True
Cursor,2022-03-14 19:14:47,2022-03-14 21:17:22,0 days 02:02:35,True
Cursor,2022-10-20 16:23:27,2022-10-20 19:06:21,0 days 02:42:54,True
google.com,2024-03-23 17:07:11,2024-03-23 17:42:17,0 days 00:35:06,True
tiktok.com,2023-11-15 05:05:02,2023-11-15 07:27:30,0 days 02:22:28,False
Cursor,2024-02-01 11:38:37,2024-02-01 12:49:43,0 days 01:11:06,True
Terminal,2023-07-29 11:59:53,2023-07-29 13:50:04,0 days 01:50:11,True
Terminal,2022-11-19 03:43:17,2022-11-19 05:56:44,0 days 02:13:27,True
tiktok.com,2024-08-16 05:25:39,2024-08-16 08:08:16,0 days 02:42:37,False
Terminal,2022-09-09 18:45:55,2022-09-09 20:34:23,0 days 01:48:28,True
youtube.com,2021-11-18 23:40:41,2021-11-19 01:35:27,0 days 01:54:46,False
youtube.com,2023-11-15 21:41:56,2023-11-15 21:59:52,0 days 00:17:56,False
youtube.com,2024-01-09 16:52:49,2024-01-09 19:54:11,0 days 03:01:22,False
Cursor,2021-12-05 13:29:15,2021-12-05 14:43:02,0 days 01:13:47,True
VSCode,2024-10-05 17:54:15,2024-10-05 19:09:44,0 days 01:15:29,True
Terminal,2023-10-10 10:36:53,2023-10-10 14:35:28,0 days 03:58:35,True
Terminal,2022-02-22 09:42:59,2022-02-22 10:55:33,0 days 01:12:34,True
Terminal,2024-10-09 19:47:16,2024-10-09 21:58:42,0 days 02:11:26,True
google.com,2023-03-29 23:01:59,2023-03-30 01:45:10,0 days 02:43:11,True
VSCode,2022-03-29 10:56:06,2022-03-29 13:23:55,0 days 02:27:49,True
tiktok.com,2023-02-02 12:49:52,2023-02-02 16:47:23,0 days 03:57:31,False
tiktok.com,2024-01-26 13:41:24,2024-01-26 16:48:17,0 days 03:06:53,False
google.com,2024-01-15 10:33:58,2024-01-15 12:03:58,0 days 01:30:00,True
google.com,2022-10-20 09:32:01,2022-10-20 10:25:51,0 days 00:53:50,True
Terminal,2022-02-27 06:07:04,2022-02-27 09:18:18,0 days 03:11:14,True
youtube.com,2022-07-27 07:19:15,2022-07-27 07:36:30,0 days 00:17:15,False
Terminal,2023-08-16 12:42:10,2023-08-16 14:34:05,0 days 01:51:55,True
Terminal,2024-01-31 05:41:46,2024-01-31 06:37:01,0 days 00:55:15,True
Cursor,2023-01-31 18:53:35,2023-01-31 21:25:26,0 days 02:31:51,True
youtube.com,2024-06-06 20:23:43,2024-06-06 21:51:29,0 days 01:27:46,False
google.com,2024-09-19 13:45:36,2024-09-19 15:38:40,0 days 01:53:04,True
VSCode,2023-10-27 05:13:46,2023-10-27 06:49:06,0 days 01:35:20,True
Cursor,2023-12-09 16:28:06,2023-12-09 19:26:49,0 days 02:58:43,True
youtube.com,2023-06-10 14:06:29,2023-06-10 15:11:42,0 days 01:05:13,False
tiktok.com,2022-01-26 12:15:57,2022-01-26 13:58:46,0 days 01:42:49,False
Terminal,2023-03-08 07:30:17,2023-03-08 10:16:24,0 days 02:46:07,True
Cursor,2023-02-07 07:57:42,2023-02-07 08:48:04,0 days 00:50:22,True
google.com,2021-12-16 11:39:23,2021-12-16 12:04:22,0 days 00:24:59,True
Terminal,2022-09-10 12:28:25,2022-09-10 12:56:09,0 days 00:27:44,True
tiktok.com,2022-09-02 17:55:43,2022-09-02 20:34:09,0 days 02:38:26,False
Terminal,2024-06-22 01:11:42,2024-06-22 02:54:57,0 days 01:43:15,True
VSCode,2024-05-25 07:47:33,2024-05-25 10:16:37,0 days 02:29:04,True
tiktok.com,2024-05-21 14:05:34,2024-05-21 17:20:07,0 days 03:14:33,False
VSCode,2022-09-09 01:27:56,2022-09-09 03:03:26,0 days 01:35:30,True
tiktok.com,2022-08-29 20:35:56,2022-08-29 22:18:14,0 days 01:42:18,False
Cursor,2022-02-09 23:33:40,2022-02-10 01:21:42,0 days 01:48:02,True
Cursor,2024-05-03 03:19:24,2024-05-03 05:34:22,0 days 02:14:58,True
youtube.com,2024-03-01 22:53:28,2024-03-01 23:46:29,0 days 00:53:01,False
VSCode,2021-11-23 14:38:08,2021-11-23 15:40:04,0 days 01:01:56,True
youtube.com,2023-04-24 02:02:04,2023-04-24 04:07:11,0 days 02:05:07,False
Cursor,2023-09-19 10:50:22,2023-09-19 11:56:56,0 days 01:06:34,True
google.com,2022-08-15 16:40:40,2022-08-15 19:47:21,0 days 03:06:41,True
Cursor,2024-08-08 16:00:11,2024-08-08 16:34:54,0 days 00:34:43,True
google.com,2024-08-24 18:13:36,2024-08-24 18:54:11,0 days 00:40:35,True
tiktok.com,2023-05-20 17:08:28,2023-05-20 20:04:36,0 days 02:56:08,False
Terminal,2024-06-25 17:22:04,2024-06-25 21:20:15,0 days 03:58:11,True
Terminal,2024-10-06 12:20:15,2024-10-06 14:12:18,0 days 01:52:03,True
Terminal,2024-04-19 15:51:10,2024-04-19 18:33:55,0 days 02:42:45,True
VSCode,2022-01-09 05:27:46,2022-01-09 05:38:32,0 days 00:10:46,True
youtube.com,2024-08-31 02:53:51,2024-08-31 04:12:10,0 days 01:18:19,False
youtube.com,2022-12-16 16:00:04,2022-12-16 18:00:17,0 days 02:00:13,False
Cursor,2024-02-24 15:16:18,2024-02-24 17:27:55,0 days 02:11:37,True
youtube.com,2024-01-03 15:06:34,2024-01-03 15:46:44,0 days 00:40:10,False
google.com,2024-06-20 02:14:16,2024-06-20 03:54:30,0 days 01:40:14,True
google.com,2024-09-17 23:34:12,2024-09-18 00:42:35,0 days 01:08:23,True
VSCode,2023-01-24 04:51:41,2023-01-24 06:16:18,0 days 01:24:37,True
google.com,2022-03-04 17:21:14,2022-03-04 20:21:08,0 days 02:59:54,True
Terminal,2024-07-15 09:35:56,2024-07-15 10:46:17,0 days 01:10:21,True
Cursor,2022-07-09 18:25:10,2022-07-09 21:30:13,0 days 03:05:03,True
google.com,2024-02-13 03:34:37,2024-02-13 05:07:31,0 days 01:32:54,True
Cursor,2022-01-21 04:11:24,2022-01-21 07:59:00,0 days 03:47:36,True
youtube.com,2023-03-22 15:30:45,2023-03-22 16:33:55,0 days 01:03:10,False
tiktok.com,2023-10-03 23:07:14,2023-10-04 00:04:17,0 days 00:57:03,False
tiktok.com,2022-09-02 10:23:50,2022-09-02 12:01:27,0 days 01:37:37,False
Terminal,2021-12-08 02:39:45,2021-12-08 04:07:32,0 days 01:27:47,True
tiktok.com,2024-03-15 12:52:48,2024-03-15 15:32:30,0 days 02:39:42,False
tiktok.com,2023-10-20 09:56:24,2023-10-20 12:06:47,0 days 02:10:23,False
VSCode,2023-09-11 17:49:05,2023-09-11 18:18:04,0 days 00:28:59,True
google.com,2023-06-02 13:37:10,2023-06-02 16:34:32,0 days 02:57:22,True
VSCode,2024-03-28 21:02:28,2024-03-29 00:09:25,0 days 03:06:57,True
Cursor,2024-08-22 02:14:06,2024-08-22 03:58:10,0 days 01:44:04,True
tiktok.com,2023-10-19 02:37:47,2023-10-19 06:21:03,0 days 03:43:16,False
Terminal,2022-07-11 01:58:25,2022-07-11 05:37:37,0 days 03:39:12,True
google.com,2023-06-18 03:03:50,2023-06-18 06:11:53,0 days 03:08:03,True
VSCode,2022-11-08 23:27:06,2022-11-09 01:11:46,0 days 01:44:40,True
tiktok.com,2024-03-27 09:43:43,2024-03-27 12:52:06,0 days 03:08:23,False
VSCode,2022-12-14 19:06:52,2022-12-14 21:25:53,0 days 02:19:01,True
VSCode,2023-11-08 00:25:49,2023-11-08 02:40:30,0 days 02:14:41,True
tiktok.com,2023-03-03 10:54:55,2023-03-03 10:59:01,0 days 00:04:06,False
VSCode,2023-07-15 02:26:40,2023-07-15 04:05:57,0 days 01:39:17,True
Cursor,2022-04-21 01:57:59,2022-04-21 04:37:12,0 days 02:39:13,True
Cursor,2023-03-11 02:20:18,2023-03-11 05:57:13,0 days 03:36:55,True
google.com,2022-10-18 20:04:44,2022-10-18 21:32:46,0 days 01:28:02,True
Terminal,2024-10-25 00:12:53,2024-10-25 01:08:33,0 days 00:55:40,True
Terminal,2022-04-28 18:38:46,2022-04-28 19:13:05,0 days 00:34:19,True
VSCode,2022-09-10 13:32:53,2022-09-10 14:33:43,0 days 01:00:50,True
VSCode,2022-02-17 08:15:18,2022-02-17 08:53:59,0 days 00:38:41,True
VSCode,2024-02-07 14:52:04,2024-02-07 15:34:21,0 days 00:42:17,True
VSCode,2023-10-16 12:57:15,2023-10-16 14:35:54,0 days 01:38:39,True
youtube.com,2022-04-22 04:40:55,2022-04-22 06:16:22,0 days 01:35:27,False
youtube.com,2023-11-28 20:20:58,2023-11-28 21:59:00,0 days 01:38:02,False
google.com,2021-12-05 20:46:53,2021-12-05 21:29:09,0 days 00:42:16,True
Terminal,2023-01-16 08:53:26,2023-01-16 10:08:08,0 days 01:14:42,True
VSCode,2023-02-23 10:14:07,2023-02-23 13:09:57,0 days 02:55:50,True
google.com,2022-05-04 07:46:50,2022-05-04 07:52:43,0 days 00:05:53,True
Terminal,2022-05-26 21:50:18,2022-05-27 01:46:40,0 days 03:56:22,True
tiktok.com,2024-03-08 06:26:17,2024-03-08 08:29:12,0 days 02:02:55,False
Terminal,2024-09-22 07:14:15,2024-09-22 07:37:07,0 days 00:22:52,True
google.com,2023-11-13 00:49:12,2023-11-13 00:51:34,0 days 00:02:22,True
Terminal,2024-02-19 16:14:59,2024-02-19 19:30:46,0 days 03:15:47,True
tiktok.com,2021-11-09 23:32:01,2021-11-10 02:10:19,0 days 02:38:18,False
youtube.com,2023-02-03 07:52:32,2023-02-03 11:17:19,0 days 03:24:47,False
VSCode,2024-05-13 23:12:14,2024-05-13 23:37:25,0 days 00:25:11,True
Cursor,2023-07-19 21:43:33,2023-07-20 01:35:42,0 days 03:52:09,True
youtube.com,2023-03-06 17:33:34,2023-03-06 20:53:59,0 days 03:20:25,False
Cursor,2023-02-24 11:22:35,2023-02-24 15:03:30,0 days 03:40:55,True
VSCode,2024-02-08 15:33:27,2024-02-08 17:51:57,0 days 02:18:30,True
Terminal,2021-11-04 17:45:59,2021-11-04 19:04:36,0 days 01:18:37,True
Cursor,2022-03-28 19:46:39,2022-03-28 20:34:32,0 days 00:47:53,True
Cursor,2023-04-06 08:35:37,2023-04-06 11:41:11,0 days 03:05:34,True
Cursor,2023-03-24 04:26:58,2023-03-24 08:22:34,0 days 03:55:36,True
google.com,2023-09-30 15:29:12,2023-09-30 15:47:11,0 days 00:17:59,True
VSCode,2022-05-28 07:50:04,2022-05-28 08:22:15,0 days 00:32:11,True
youtube.com,2023-09-01 20:09:31,2023-09-01 22:52:57,0 days 02:43:26,False
Cursor,2022-01-20 10:16:42,2022-01-20 12:32:59,0 days 02:16:17,True
Cursor,2023-07-09 10:55:30,2023-07-09 10:59:35,0 days 00:04:05,True
youtube.com,2022-03-28 21:42:38,2022-03-29 00:15:58,0 days 02:33:20,False
tiktok.com,2023-08-14 23:37:49,2023-08-15 02:49:27,0 days 03:11:38,False
tiktok.com,2023-04-09 19:35:15,2023-04-09 19:40:09,0 days 00:04:54,False
youtube.com,2023-12-05 17:19:08,2023-12-05 17:59:09,0 days 00:40:01,False
youtube.com,2022-05-31 18:53:31,2022-05-31 19:05:28,0 days 00:11:57,False
google.com,2023-05-17 10:36:57,2023-05-17 10:44:18,0 days 00:07:21,True
google.com,2022-03-04 02:21:19,2022-03-04 03:09:38,0 days 00:48:19,True
Terminal,2022-07-23 16:54:36,2022-07-23 17:30:01,0 days 00:35:25,True
youtube.com,2024-02-23 20:47:38,2024-02-23 22:42:01,0 days 01:54:23,False
google.com,2023-09-19 08:29:39,2023-09-19 09:14:38,0 days 00:44:59,True
tiktok.com,2024-01-04 11:11:13,2024-01-04 13:35:31,0 days 02:24:18,False
tiktok.com,2022-08-23 19:25:24,2022-08-23 23:18:07,0 days 03:52:43,False
Terminal,2022-02-19 06:58:58,2022-02-19 07:21:44,0 days 00:22:46,True
Cursor,2022-12-23 22:48:07,2022-12-24 01:01:35,0 days 02:13:28,True
google.com,2022-12-30 04:24:39,2022-12-30 05:39:33,0 days 01:14:54,True
tiktok.com,2024-05-10 10:43:14,2024-05-10 12:10:07,0 days 01:26:53,False
Cursor,2022-02-01 07:47:54,2022-02-01 11:27:55,0 days 03:40:01,True
VSCode,2023-04-22 14:43:50,2023-04-22 15:48:55,0 days 01:05:05,True
youtube.com,2023-11-12 21:45:23,2023-11-13 01:38:19,0 days 03:52:56,False
Cursor,2022-03-29 21:38:42,2022-03-29 23:48:54,0 days 02:10:12,True
tiktok.com,2023-02-11 17:30:26,2023-02-11 21:17:39,0 days 03:47:13,False
tiktok.com,2024-09-28 22:37:22,2024-09-29 00:24:57,0 days 01:47:35,False
youtube.com,2022-12-14 17:12:51,2022-12-14 18:05:29,0 days 00:52:38,False
tiktok.com,2024-05-30 09:19:32,2024-05-30 12:07:24,0 days 02:47:52,False
youtube.com,2022-09-03 10:02:07,2022-09-03 10:04:16,0 days 00:02:09,False
Terminal,2023-03-09 06:25:55,2023-03-09 07:27:48,0 days 01:01:53,True
youtube.com,2022-11-23 06:09:29,2022-11-23 08:51:38,0 days 02:42:09,False
VSCode,2023-08-19 23:15:49,2023-08-20 03:08:37,0 days 03:52:48,True
Cursor,2022-12-03 10:00:35,2022-12-03 12:32:40,0 days 02:32:05,True
google.com,2023-07-21 06:04:52,2023-07-21 08:03:25,0 days 01:58:33,True
youtube.com,2024-10-21 21:52:02,2024-10-22 01:23:47,0 days 03:31:45,False
Terminal,2023-12-26 01:04:48,2023-12-26 04:02:08,0 days 02:57:20,True
google.com,2023-01-19 12:08:57,2023-01-19 13:55:58,0 days 01:47:01,True
google.com,2024-03-30 00:22:49,2024-03-30 03:03:22,0 days 02:40:33,True
VSCode,2023-03-15 11:34:18,2023-03-15 14:48:43,0 days 03:14:25,True
youtube.com,2023-04-17 23:45:51,2023-04-18 01:36:37,0 days 01:50:46,False
google.com,2022-11-28 17:57:11,2022-11-28 20:34:06,0 days 02:36:55,True
youtube.com,2022-09-29 22:30:56,2022-09-30 00:00:36,0 days 01:29:40,False
tiktok.com,2022-09-30 15:23:19,2022-09-30 16:20:46,0 days 00:57:27,False
Terminal,2022-06-04 19:36:22,2022-06-04 22:40:04,0 days 03:03:42,True
tiktok.com,2022-02-25 13:39:37,2022-02-25 13:52:07,0 days 00:12:30,False
Cursor,2024-04-03 03:45:27,2024-04-03 06:59:32,0 days 03:14:05,True
VSCode,2022-05-06 07:06:20,2022-05-06 07:48:13,0 days 00:41:53,True
Cursor,2024-08-22 10:42:53,2024-08-22 11:49:48,0 days 01:06:55,True
Terminal,2022-09-28 15:39:34,2022-09-28 19:27:10,0 days 03:47:36,True
VSCode,2024-06-14 18:57:19,2024-06-14 22:41:21,0 days 03:44:02,True
Terminal,2023-01-02 19:28:02,2023-01-02 20:44:34,0 days 01:16:32,True
Cursor,2023-01-12 02:19:29,2023-01-12 05:39:47,0 days 03:20:18,True
VSCode,2024-01-02 01:21:36,2024-01-02 03:41:29,0 days 02:19:53,True
youtube.com,2024-08-29 12:04:19,2024-08-29 12:36:51,0 days 00:32:32,False
youtube.com,2023-12-04 14:58:58,2023-12-04 16:34:56,0 days 01:35:58,False
youtube.com,2023-12-18 00:19:42,2023-12-18 00:36:53,0 days 00:17:11,False
youtube.com,2024-09-29 19:11:16,2024-09-29 21:37:38,0 days 02:26:22,False
youtube.com,2024-09-07 13:38:09,2024-09-07 15:32:00,0 days 01:53:51,False
google.com,2024-08-24 17:18:28,2024-08-24 17:19:51,0 days 00:01:23,True
VSCode,2023-11-23 06:42:16,2023-11-23 09:50:26,0 days 03:08:10,True
VSCode,2022-05-25 13:48:57,2022-05-25 15:27:37,0 days 01:38:40,True
youtube.com,2022-06-13 23:08:49,2022-06-14 00:29:55,0 days 01:21:06,False
youtube.com,2023-12-03 08:09:24,2023-12-03 09:57:24,0 days 01:48:00,False
Cursor,2024-10-24 18:59:06,2024-10-24 19:41:07,0 days 00:42:01,True
Cursor,2023-01-05 04:59:18,2023-01-05 07:38:12,0 days 02:38:54,True
tiktok.com,2022-09-21 23:28:09,2022-09-22 00:29:21,0 days 01:01:12,False
VSCode,2022-08-08 10:35:14,2022-08-08 12:40:17,0 days 02:05:03,True
google.com,2022-03-28 14:40:16,2022-03-28 15:39:31,0 days 00:59:15,True
VSCode,2022-04-27 21:37:58,2022-04-28 01:09:05,0 days 03:31:07,True
google.com,2022-06-04 07:04:25,2022-06-04 07:35:50,0 days 00:31:25,True
tiktok.com,2022-12-24 13:11:05,2022-12-24 16:04:32,0 days 02:53:27,False
youtube.com,2023-06-15 20:44:26,2023-06-16 00:20:09,0 days 03:35:43,False
tiktok.com,2024-05-23 18:20:27,2024-05-23 20:34:43,0 days 02:14:16,False
VSCode,2023-10-25 23:58:13,2023-10-26 03:33:52,0 days 03:35:39,True
VSCode,2022-07-11 14:42:52,2022-07-11 16:37:09,0 days 01:54:17,True
tiktok.com,2023-12-27 00:52:08,2023-12-27 02:58:23,0 days 02:06:15,False
youtube.com,2022-02-20 11:14:19,2022-02-20 13:21:51,0 days 02:07:32,False
tiktok.com,2021-12-06 23:26:58,2021-12-07 02:20:34,0 days 02:53:36,False
youtube.com,2022-07-17 23:02:35,2022-07-18 00:49:03,0 days 01:46:28,False
youtube.com,2022-11-16 03:56:23,2022-11-16 05:49:16,0 days 01:52:53,False
Cursor,2022-01-29 23:49:36,2022-01-30 03:25:05,0 days 03:35:29,True
Cursor,2024-04-19 05:16:51,2024-04-19 06:03:32,0 days 00:46:41,True
Terminal,2023-03-15 14:51:45,2023-03-15 18:30:54,0 days 03:39:09,True
youtube.com,2022-05-22 11:41:25,2022-05-22 13:26:26,0 days 01:45:01,False
Cursor,2022-10-27 05:52:10,2022-10-27 08:59:04,0 days 03:06:54,True
VSCode,2024-05-20 06:46:49,2024-05-20 07:09:27,0 days 00:22:38,True
Terminal,2022-11-08 22:58:54,2022-11-09 02:51:54,0 days 03:53:00,True
google.com,2023-09-20 00:42:30,2023-09-20 03:05:28,0 days 02:22:58,True
Terminal,2022-07-21 07:28:28,2022-07-21 10:00:56,0 days 02:32:28,True
Terminal,2023-05-10 07:46:48,2023-05-10 08:54:58,0 days 01:08:10,True
VSCode,2022-06-12 00:37:25,2022-06-12 04:05:30,0 days 03:28:05,True
Terminal,2023-03-11 22:47:39,2023-03-12 01:55:53,0 days 03:08:14,True
tiktok.com,2023-08-03 20:42:19,2023-08-04 00:39:46,0 days 03:57:27,False
youtube.com,2022-08-11 20:07:44,2022-08-11 21:37:43,0 days 01:29:59,False
Cursor,2023-05-27 10:29:06,2023-05-27 14:04:57,0 days 03:35:51,True
tiktok.com,2023-04-22 04:57:20,2023-04-22 06:51:37,0 days 01:54:17,False
Cursor,2022-06-23 21:24:23,2022-06-23 22:30:07,0 days 01:05:44,True
google.com,2022-08-17 18:24:13,2022-08-17 19:59:18,0 days 01:35:05,True
tiktok.com,2021-11-15 07:49:21,2021-11-15 09:11:06,0 days 01:21:45,False
tiktok.com,2023-08-16 19:33:37,2023-08-16 20:47:34,0 days 01:13:57,False
google.com,2024-10-09 12:53:03,2024-10-09 16:24:52,0 days 03:31:49,True
google.com,2024-04-12 04:54:06,2024-04-12 05:21:57,0 days 00:27:51,True
Cursor,2022-03-31 23:58:37,2022-04-01 01:57:09,0 days 01:58:32,True
Cursor,2023-06-01 00:07:12,2023-06-01 01:10:57,0 days 01:03:45,True
tiktok.com,2023-12-02 00:02:15,2023-12-02 02:12:57,0 days 02:10:42,False
youtube.com,2023-02-27 13:23:22,2023-02-27 16:12:19,0 days 02:48:57,False
youtube.com,2024-08-15 00:33:55,2024-08-15 03:27:10,0 days 02:53:15,False
google.com,2023-05-05 12:24:18,2023-05-05 14:57:06,0 days 02:32:48,True
google.com,2023-11-11 01:45:38,2023-11-11 05:01:28,0 days 03:15:50,True
Cursor,2022-07-11 04:33:21,2022-07-11 07:35:11,0 days 03:01:50,True
Cursor,2023-07-18 23:35:10,2023-07-19 00:21:13,0 days 00:46:03,True
Terminal,2023-10-24 20:11:50,2023-10-24 23:34:43,0 days 03:22:53,True
tiktok.com,2022-05-23 05:26:02,2022-05-23 05:28:06,0 days 00:02:04,False
VSCode,2023-08-23 16:59:58,2023-08-23 17:40:54,0 days 00:40:56,True
Cursor,2024-09-28 01:08:45,2024-09-28 03:13:10,0 days 02:04:25,True
VSCode,2023-11-12 23:37:30,2023-11-13 01:55:46,0 days 02:18:16,True
tiktok.com,2021-12-26 07:03:03,2021-12-26 09:54:07,0 days 02:51:04,False
youtube.com,2022-07-20 00:05:26,2022-07-20 02:36:08,0 days 02:30:42,False
tiktok.com,2023-09-27 21:39:53,2023-09-28 01:38:47,0 days 03:58:54,False
youtube.com,2021-12-19 16:20:40,2021-12-19 17:23:29,0 days 01:02:49,False
google.com,2022-04-06 20:25:56,2022-04-06 20:34:10,0 days 00:08:14,True
tiktok.com,2022-10-01 20:54:16,2022-10-01 22:09:54,0 days 01:15:38,False
Terminal,2024-07-03 15:26:59,2024-07-03 18:35:37,0 days 03:08:38,True
youtube.com,2024-04-16 05:26:58,2024-04-16 06:45:06,0 days 01:18:08,False
VSCode,2023-04-30 15:16:40,2023-04-30 18:48:32,0 days 03:31:52,True
Terminal,2023-10-07 21:45:07,2023-10-08 01:26:18,0 days 03:41:11,True
youtube.com,2023-12-22 16:03:29,2023-12-22 17:46:19,0 days 01:42:50,False
Cursor,2024-09-05 06:50:29,2024-09-05 07:36:41,0 days 00:46:12,True
Terminal,2022-01-20 02:49:05,2022-01-20 06:30:32,0 days 03:41:27,True
VSCode,2024-06-03 18:06:58,2024-06-03 20:12:02,0 days 02:05:04,True
youtube.com,2023-04-05 05:05:29,2023-04-05 07:54:24,0 days 02:48:55,False
Terminal,2022-05-04 13:01:28,2022-05-04 15:54:53,0 days 02:53:25,True
tiktok.com,2023-03-09 03:52:25,2023-03-09 04:16:40,0 days 00:24:15,False
tiktok.com,2022-06-20 15:29:20,2022-06-20 17:29:46,0 days 02:00:26,False
tiktok.com,2022-03-11 07:56:08,2022-03-11 08:01:31,0 days 00:05:23,False
Cursor,2022-08-09 04:15:39,2022-08-09 08:02:08,0 days 03:46:29,True
Terminal,2023-02-04 10:41:19,2023-02-04 10:58:35,0 days 00:17:16,True
youtube.com,2021-11-25 03:42:09,2021-11-25 04:45:24,0 days 01:03:15,False
google.com,2024-10-16 07:45:03,2024-10-16 11:36:12,0 days 03:51:09,True
tiktok.com,2024-03-19 09:46:37,2024-03-19 10:49:19,0 days 01:02:42,False
tiktok.com,2024-10-18 14:56:53,2024-10-18 16:43:20,0 days 01:46:27,False
tiktok.com,2024-09-10 04:43:45,2024-09-10 07:59:16,0 days 03:15:31,False
Cursor,2022-03-15 15:35:23,2022-03-15 17:35:48,0 days 02:00:25,True
youtube.com,2024-02-05 09:57:12,2024-02-05 10:59:28,0 days 01:02:16,False
tiktok.com,2023-08-26 21:06:43,2023-08-27 00:31:38,0 days 03:24:55,False
Terminal,2021-12-27 06:38:21,2021-12-27 10:31:52,0 days 03:53:31,True
youtube.com,2024-08-26 05:19:19,2024-08-26 09:10:04,0 days 03:50:45,False
Cursor,2021-11-06 09:29:49,2021-11-06 09:45:29,0 days 00:15:40,True
Terminal,2022-05-12 06:32:43,2022-05-12 07:21:58,0 days 00:49:15,True
google.com,2023-03-30 03:47:15,2023-03-30 04:28:23,0 days 00:41:08,True
Terminal,2024-06-22 09:32:21,2024-06-22 11:15:26,0 days 01:43:05,True
google.com,2024-10-21 02:33:02,2024-10-21 03:01:46,0 days 00:28:44,True
Terminal,2024-03-16 06:43:06,2024-03-16 08:35:44,0 days 01:52:38,True
youtube.com,2024-01-08 06:49:46,2024-01-08 07:23:02,0 days 00:33:16,False
VSCode,2024-09-15 07:58:45,2024-09-15 08:04:50,0 days 00:06:05,True
Cursor,2024-06-23 22:50:00,2024-06-24 02:01:37,0 days 03:11:37,True
google.com,2021-12-19 02:26:46,2021-12-19 05:55:04,0 days 03:28:18,True
google.com,2022-10-09 22:06:54,2022-10-09 22:12:15,0 days 00:05:21,True
VSCode,2022-05-19 12:56:28,2022-05-19 16:26:33,0 days 03:30:05,True
tiktok.com,2023-05-13 07:23:21,2023-05-13 07:28:39,0 days 00:05:18,False
Terminal,2023-02-28 15:03:00,2023-02-28 17:29:07,0 days 02:26:07,True
youtube.com,2024-07-24 04:08:16,2024-07-24 05:17:01,0 days 01:08:45,False
tiktok.com,2022-09-18 00:03:16,2022-09-18 03:14:51,0 days 03:11:35,False
VSCode,2022-12-18 04:52:00,2022-12-18 05:48:42,0 days 00:56:42,True
VSCode,2022-09-14 05:04:36,2022-09-14 07:24:32,0 days 02:19:56,True
Terminal,2024-04-07 15:14:33,2024-04-07 17:47:22,0 days 02:32:49,True
tiktok.com,2023-02-21 01:58:14,2023-02-21 02:14:45,0 days 00:16:31,False
VSCode,2021-12-17 23:53:02,2021-12-18 00:53:45,0 days 01:00:43,True
Terminal,2023-01-25 03:23:55,2023-01-25 06:39:12,0 days 03:15:17,True
google.com,2023-03-27 04:52:10,2023-03-27 08:22:50,0 days 03:30:40,True
VSCode,2024-01-11 03:55:57,2024-01-11 07:53:17,0 days 03:57:20,True
Terminal,2022-03-16 01:56:57,2022-03-16 04:18:07,0 days 02:21:10,True
Terminal,2024-03-20 20:36:57,2024-03-21 00:22:31,0 days 03:45:34,True
Cursor,2022-05-21 19:17:31,2022-05-21 22:20:27,0 days 03:02:56,True
Cursor,2024-04-24 03:36:17,2024-04-24 07:19:19,0 days 03:43:02,True
Terminal,2023-10-02 09:59:31,2023-10-02 11:43:51,0 days 01:44:20,True
google.com,2022-01-11 12:26:06,2022-01-11 16:23:54,0 days 03:57:48,True
Cursor,2022-03-03 06:14:34,2022-03-03 10:10:12,0 days 03:55:38,True
Terminal,2022-01-31 01:31:02,2022-01-31 05:01:28,0 days 03:30:26,True
Terminal,2023-11-10 13:03:11,2023-11-10 16:43:24,0 days 03:40:13,True
youtube.com,2022-08-29 01:32:50,2022-08-29 02:13:07,0 days 00:40:17,False
VSCode,2024-09-04 14:57:02,2024-09-04 18:50:44,0 days 03:53:42,True
Terminal,2022-08-08 19:53:43,2022-08-08 23:10:24,0 days 03:16:41,True
tiktok.com,2021-12-18 02:42:20,2021-12-18 02:56:51,0 days 00:14:31,False
VSCode,2024-03-14 18:20:59,2024-03-14 21:15:48,0 days 02:54:49,True
Cursor,2023-12-25 19:30:49,2023-12-25 21:30:34,0 days 01:59:45,True
google.com,2023-09-23 07:22:49,2023-09-23 10:35:36,0 days 03:12:47,True
Cursor,2024-01-12 09:10:45,2024-01-12 12:19:31,0 days 03:08:46,True
Terminal,2023-11-02 02:37:31,2023-11-02 05:13:14,0 days 02:35:43,True
VSCode,2024-08-11 10:52:31,2024-08-11 13:59:41,0 days 03:07:10,True
Cursor,2022-02-11 04:39:52,2022-02-11 06:57:31,0 days 02:17:39,True
